"Lat" "Lon" "Ocean_depth" "d13C" "count" "stdev" "run.no"
53.18 -19.15 2472 0.8 1 NA "17"
57.51 -15.85 1134 0.3 1 NA "17"
60.4 -23.64 1984 0.91 1 NA "17"
61 -24 1650 -1.17 1 NA "17"
61 -21 2658 0.93 1 NA "17"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "17"
-44.15 -14.23 3783 0.31 1 NA "17"
5.91 -44.2 4056 1.1 1 NA "17"
-3.48 -7.6 4033 0.71 1 NA "17"
1.66 -10.98 4588 0.78 1 NA "17"
-5.78 -10.75 3125 0.68 1 NA "17"
-3.56 -16.43 4675 0.03 1 NA "17"
-23.43 11.7 2987 0.39 1 NA "17"
30.63 -12.4 2324 0.72 1 NA "17"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "17"
5.67 -19.85 2862 0.84 1 NA "17"
49.88 -24.24 3883 0.594 5 0.224899977767896 "17"
-31.46 15.31 1372 0.23 1 NA "17"
-22.33 11.2 3204 0.51 1 NA "17"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "17"
44.07 -40.02 3645 0.94 1 NA "17"
41.75 -47.35 4100 0.386 5 0.272635287517959 "17"
-20.1 9.19 2209 0.45 1 NA "17"
-27.91 -45.88 2504 0.44 1 NA "17"
-29.51 -8.31 4546 0.14 1 NA "17"
6.13 -43.44 4503 -0.34 1 NA "17"
-1.34 -11.9733 3911 0.23 1 NA "17"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "17"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "17"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "17"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "17"
56.16 -31.99 2295 0.9 1 NA "18"
53.54 -20.29 2196 0.88 1 NA "18"
53.18 -19.15 2472 0.8 1 NA "18"
57.51 -15.85 1134 0.3 1 NA "18"
60.4 -23.64 1984 0.91 1 NA "18"
61 -24 1650 -1.17 1 NA "18"
61 -21 2658 0.93 1 NA "18"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "18"
-44.15 -14.23 3783 0.31 1 NA "18"
5.91 -44.2 4056 1.1 1 NA "18"
-3.48 -7.6 4033 0.71 1 NA "18"
1.66 -10.98 4588 0.78 1 NA "18"
-5.78 -10.75 3125 0.68 1 NA "18"
-3.56 -16.43 4675 0.03 1 NA "18"
-23.43 11.7 2987 0.39 1 NA "18"
30.63 -12.4 2324 0.72 1 NA "18"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "18"
5.67 -19.85 2862 0.84 1 NA "18"
49.88 -24.24 3883 0.594 5 0.224899977767896 "18"
-31.46 15.31 1372 0.23 1 NA "18"
-22.33 11.2 3204 0.51 1 NA "18"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "18"
44.07 -40.02 3645 0.94 1 NA "18"
41.75 -47.35 4100 0.386 5 0.272635287517959 "18"
-20.1 9.19 2209 0.45 1 NA "18"
-27.91 -45.88 2504 0.44 1 NA "18"
-29.51 -8.31 4546 0.14 1 NA "18"
6.13 -43.44 4503 -0.34 1 NA "18"
-1.34 -11.9733 3911 0.23 1 NA "18"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "18"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "18"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "18"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "18"
56.16 -31.99 2295 0.9 1 NA "19"
53.54 -20.29 2196 0.88 1 NA "19"
53.18 -19.15 2472 0.8 1 NA "19"
57.51 -15.85 1134 0.3 1 NA "19"
60.4 -23.64 1984 0.91 1 NA "19"
61 -24 1650 -1.17 1 NA "19"
61 -21 2658 0.93 1 NA "19"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "19"
-44.15 -14.23 3783 0.31 1 NA "19"
5.91 -44.2 4056 1.1 1 NA "19"
-3.48 -7.6 4033 0.71 1 NA "19"
1.66 -10.98 4588 0.78 1 NA "19"
-5.78 -10.75 3125 0.68 1 NA "19"
-3.56 -16.43 4675 0.03 1 NA "19"
-23.43 11.7 2987 0.39 1 NA "19"
30.63 -12.4 2324 0.72 1 NA "19"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "19"
5.67 -19.85 2862 0.84 1 NA "19"
49.88 -24.24 3883 0.594 5 0.224899977767896 "19"
-31.46 15.31 1372 0.23 1 NA "19"
-22.33 11.2 3204 0.51 1 NA "19"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "19"
44.07 -40.02 3645 0.94 1 NA "19"
41.75 -47.35 4100 0.386 5 0.272635287517959 "19"
-20.1 9.19 2209 0.45 1 NA "19"
-27.91 -45.88 2504 0.44 1 NA "19"
-29.51 -8.31 4546 0.14 1 NA "19"
6.13 -43.44 4503 -0.34 1 NA "19"
-1.34 -11.9733 3911 0.23 1 NA "19"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "19"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "19"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "19"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "19"
56.16 -31.99 2295 0.9 1 NA "20"
53.54 -20.29 2196 0.88 1 NA "20"
53.18 -19.15 2472 0.8 1 NA "20"
57.51 -15.85 1134 0.3 1 NA "20"
60.4 -23.64 1984 0.91 1 NA "20"
61 -24 1650 -1.17 1 NA "20"
61 -21 2658 0.93 1 NA "20"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "20"
-44.15 -14.23 3783 0.31 1 NA "20"
5.91 -44.2 4056 1.1 1 NA "20"
-3.48 -7.6 4033 0.71 1 NA "20"
1.66 -10.98 4588 0.78 1 NA "20"
-5.78 -10.75 3125 0.68 1 NA "20"
-3.56 -16.43 4675 0.03 1 NA "20"
-23.43 11.7 2987 0.39 1 NA "20"
30.63 -12.4 2324 0.72 1 NA "20"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "20"
5.67 -19.85 2862 0.84 1 NA "20"
49.88 -24.24 3883 0.594 5 0.224899977767896 "20"
-31.46 15.31 1372 0.23 1 NA "20"
-22.33 11.2 3204 0.51 1 NA "20"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "20"
44.07 -40.02 3645 0.94 1 NA "20"
41.75 -47.35 4100 0.386 5 0.272635287517959 "20"
-20.1 9.19 2209 0.45 1 NA "20"
-27.91 -45.88 2504 0.44 1 NA "20"
-29.51 -8.31 4546 0.14 1 NA "20"
6.13 -43.44 4503 -0.34 1 NA "20"
-1.34 -11.9733 3911 0.23 1 NA "20"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "20"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "20"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "20"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "20"
56.16 -31.99 2295 0.9 1 NA "21"
53.54 -20.29 2196 0.88 1 NA "21"
53.18 -19.15 2472 0.8 1 NA "21"
57.51 -15.85 1134 0.3 1 NA "21"
60.4 -23.64 1984 0.91 1 NA "21"
61 -24 1650 -1.17 1 NA "21"
61 -21 2658 0.93 1 NA "21"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "21"
-44.15 -14.23 3783 0.31 1 NA "21"
5.91 -44.2 4056 1.1 1 NA "21"
-3.48 -7.6 4033 0.71 1 NA "21"
1.66 -10.98 4588 0.78 1 NA "21"
-5.78 -10.75 3125 0.68 1 NA "21"
-3.56 -16.43 4675 0.03 1 NA "21"
-23.43 11.7 2987 0.39 1 NA "21"
30.63 -12.4 2324 0.72 1 NA "21"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "21"
5.67 -19.85 2862 0.84 1 NA "21"
49.88 -24.24 3883 0.594 5 0.224899977767896 "21"
-31.46 15.31 1372 0.23 1 NA "21"
-22.33 11.2 3204 0.51 1 NA "21"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "21"
44.07 -40.02 3645 0.94 1 NA "21"
41.75 -47.35 4100 0.386 5 0.272635287517959 "21"
-20.1 9.19 2209 0.45 1 NA "21"
-27.91 -45.88 2504 0.44 1 NA "21"
-29.51 -8.31 4546 0.14 1 NA "21"
6.13 -43.44 4503 -0.34 1 NA "21"
-1.34 -11.9733 3911 0.23 1 NA "21"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "21"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "21"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "21"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "21"
56.16 -31.99 2295 0.9 1 NA "22"
53.54 -20.29 2196 0.88 1 NA "22"
53.18 -19.15 2472 0.8 1 NA "22"
57.51 -15.85 1134 0.3 1 NA "22"
60.4 -23.64 1984 0.91 1 NA "22"
61 -24 1650 -1.17 1 NA "22"
61 -21 2658 0.93 1 NA "22"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "22"
-44.15 -14.23 3783 0.31 1 NA "22"
5.91 -44.2 4056 1.1 1 NA "22"
-3.48 -7.6 4033 0.71 1 NA "22"
1.66 -10.98 4588 0.78 1 NA "22"
-5.78 -10.75 3125 0.68 1 NA "22"
-3.56 -16.43 4675 0.03 1 NA "22"
-23.43 11.7 2987 0.39 1 NA "22"
30.63 -12.4 2324 0.72 1 NA "22"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "22"
5.67 -19.85 2862 0.84 1 NA "22"
49.88 -24.24 3883 0.594 5 0.224899977767896 "22"
-31.46 15.31 1372 0.23 1 NA "22"
-22.33 11.2 3204 0.51 1 NA "22"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "22"
44.07 -40.02 3645 0.94 1 NA "22"
41.75 -47.35 4100 0.386 5 0.272635287517959 "22"
-20.1 9.19 2209 0.45 1 NA "22"
-27.91 -45.88 2504 0.44 1 NA "22"
-29.51 -8.31 4546 0.14 1 NA "22"
6.13 -43.44 4503 -0.34 1 NA "22"
-1.34 -11.9733 3911 0.23 1 NA "22"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "22"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "22"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "22"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "22"
56.16 -31.99 2295 0.9 1 NA "23"
53.54 -20.29 2196 0.88 1 NA "23"
53.18 -19.15 2472 0.8 1 NA "23"
57.51 -15.85 1134 0.3 1 NA "23"
60.4 -23.64 1984 0.91 1 NA "23"
61 -24 1650 -1.17 1 NA "23"
61 -21 2658 0.93 1 NA "23"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "23"
-44.15 -14.23 3783 0.31 1 NA "23"
5.91 -44.2 4056 1.1 1 NA "23"
-3.48 -7.6 4033 0.71 1 NA "23"
1.66 -10.98 4588 0.78 1 NA "23"
-5.78 -10.75 3125 0.68 1 NA "23"
-3.56 -16.43 4675 0.03 1 NA "23"
-23.43 11.7 2987 0.39 1 NA "23"
30.63 -12.4 2324 0.72 1 NA "23"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "23"
5.67 -19.85 2862 0.84 1 NA "23"
49.88 -24.24 3883 0.594 5 0.224899977767896 "23"
-31.46 15.31 1372 0.23 1 NA "23"
-22.33 11.2 3204 0.51 1 NA "23"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "23"
44.07 -40.02 3645 0.94 1 NA "23"
41.75 -47.35 4100 0.386 5 0.272635287517959 "23"
-20.1 9.19 2209 0.45 1 NA "23"
-27.91 -45.88 2504 0.44 1 NA "23"
-29.51 -8.31 4546 0.14 1 NA "23"
6.13 -43.44 4503 -0.34 1 NA "23"
-1.34 -11.9733 3911 0.23 1 NA "23"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "23"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "23"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "23"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "23"
56.16 -31.99 2295 0.9 1 NA "24"
53.54 -20.29 2196 0.88 1 NA "24"
53.18 -19.15 2472 0.8 1 NA "24"
57.51 -15.85 1134 0.3 1 NA "24"
60.4 -23.64 1984 0.91 1 NA "24"
61 -24 1650 -1.17 1 NA "24"
61 -21 2658 0.93 1 NA "24"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "24"
-44.15 -14.23 3783 0.31 1 NA "24"
5.91 -44.2 4056 1.1 1 NA "24"
-3.48 -7.6 4033 0.71 1 NA "24"
1.66 -10.98 4588 0.78 1 NA "24"
-5.78 -10.75 3125 0.68 1 NA "24"
-3.56 -16.43 4675 0.03 1 NA "24"
-23.43 11.7 2987 0.39 1 NA "24"
30.63 -12.4 2324 0.72 1 NA "24"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "24"
5.67 -19.85 2862 0.84 1 NA "24"
49.88 -24.24 3883 0.594 5 0.224899977767896 "24"
-31.46 15.31 1372 0.23 1 NA "24"
-22.33 11.2 3204 0.51 1 NA "24"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "24"
44.07 -40.02 3645 0.94 1 NA "24"
41.75 -47.35 4100 0.386 5 0.272635287517959 "24"
-20.1 9.19 2209 0.45 1 NA "24"
-27.91 -45.88 2504 0.44 1 NA "24"
-29.51 -8.31 4546 0.14 1 NA "24"
6.13 -43.44 4503 -0.34 1 NA "24"
-1.34 -11.9733 3911 0.23 1 NA "24"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "24"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "24"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "24"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "24"
56.16 -31.99 2295 0.9 1 NA "25"
53.54 -20.29 2196 0.88 1 NA "25"
53.18 -19.15 2472 0.8 1 NA "25"
57.51 -15.85 1134 0.3 1 NA "25"
60.4 -23.64 1984 0.91 1 NA "25"
61 -24 1650 -1.17 1 NA "25"
61 -21 2658 0.93 1 NA "25"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "25"
-44.15 -14.23 3783 0.31 1 NA "25"
5.91 -44.2 4056 1.1 1 NA "25"
-3.48 -7.6 4033 0.71 1 NA "25"
1.66 -10.98 4588 0.78 1 NA "25"
-5.78 -10.75 3125 0.68 1 NA "25"
-3.56 -16.43 4675 0.03 1 NA "25"
-23.43 11.7 2987 0.39 1 NA "25"
30.63 -12.4 2324 0.72 1 NA "25"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "25"
5.67 -19.85 2862 0.84 1 NA "25"
49.88 -24.24 3883 0.594 5 0.224899977767896 "25"
-31.46 15.31 1372 0.23 1 NA "25"
-22.33 11.2 3204 0.51 1 NA "25"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "25"
44.07 -40.02 3645 0.94 1 NA "25"
41.75 -47.35 4100 0.386 5 0.272635287517959 "25"
-20.1 9.19 2209 0.45 1 NA "25"
-27.91 -45.88 2504 0.44 1 NA "25"
-29.51 -8.31 4546 0.14 1 NA "25"
6.13 -43.44 4503 -0.34 1 NA "25"
-1.34 -11.9733 3911 0.23 1 NA "25"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "25"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "25"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "25"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "25"
56.16 -31.99 2295 0.9 1 NA "26"
53.54 -20.29 2196 0.88 1 NA "26"
53.18 -19.15 2472 0.8 1 NA "26"
57.51 -15.85 1134 0.3 1 NA "26"
60.4 -23.64 1984 0.91 1 NA "26"
61 -24 1650 -1.17 1 NA "26"
61 -21 2658 0.93 1 NA "26"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "26"
-44.15 -14.23 3783 0.31 1 NA "26"
5.91 -44.2 4056 1.1 1 NA "26"
-3.48 -7.6 4033 0.71 1 NA "26"
1.66 -10.98 4588 0.78 1 NA "26"
-5.78 -10.75 3125 0.68 1 NA "26"
-3.56 -16.43 4675 0.03 1 NA "26"
-23.43 11.7 2987 0.39 1 NA "26"
30.63 -12.4 2324 0.72 1 NA "26"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "26"
5.67 -19.85 2862 0.84 1 NA "26"
49.88 -24.24 3883 0.594 5 0.224899977767896 "26"
-31.46 15.31 1372 0.23 1 NA "26"
-22.33 11.2 3204 0.51 1 NA "26"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "26"
44.07 -40.02 3645 0.94 1 NA "26"
41.75 -47.35 4100 0.386 5 0.272635287517959 "26"
-20.1 9.19 2209 0.45 1 NA "26"
-27.91 -45.88 2504 0.44 1 NA "26"
-29.51 -8.31 4546 0.14 1 NA "26"
6.13 -43.44 4503 -0.34 1 NA "26"
-1.34 -11.9733 3911 0.23 1 NA "26"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "26"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "26"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "26"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "26"
56.16 -31.99 2295 0.9 1 NA "27"
53.54 -20.29 2196 0.88 1 NA "27"
53.18 -19.15 2472 0.8 1 NA "27"
57.51 -15.85 1134 0.3 1 NA "27"
60.4 -23.64 1984 0.91 1 NA "27"
61 -24 1650 -1.17 1 NA "27"
61 -21 2658 0.93 1 NA "27"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "27"
-44.15 -14.23 3783 0.31 1 NA "27"
5.91 -44.2 4056 1.1 1 NA "27"
-3.48 -7.6 4033 0.71 1 NA "27"
1.66 -10.98 4588 0.78 1 NA "27"
-5.78 -10.75 3125 0.68 1 NA "27"
-3.56 -16.43 4675 0.03 1 NA "27"
-23.43 11.7 2987 0.39 1 NA "27"
30.63 -12.4 2324 0.72 1 NA "27"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "27"
5.67 -19.85 2862 0.84 1 NA "27"
49.88 -24.24 3883 0.594 5 0.224899977767896 "27"
-31.46 15.31 1372 0.23 1 NA "27"
-22.33 11.2 3204 0.51 1 NA "27"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "27"
44.07 -40.02 3645 0.94 1 NA "27"
41.75 -47.35 4100 0.386 5 0.272635287517959 "27"
-20.1 9.19 2209 0.45 1 NA "27"
-27.91 -45.88 2504 0.44 1 NA "27"
-29.51 -8.31 4546 0.14 1 NA "27"
6.13 -43.44 4503 -0.34 1 NA "27"
-1.34 -11.9733 3911 0.23 1 NA "27"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "27"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "27"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "27"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "27"
56.16 -31.99 2295 0.9 1 NA "28"
53.54 -20.29 2196 0.88 1 NA "28"
53.18 -19.15 2472 0.8 1 NA "28"
57.51 -15.85 1134 0.3 1 NA "28"
60.4 -23.64 1984 0.91 1 NA "28"
61 -24 1650 -1.17 1 NA "28"
61 -21 2658 0.93 1 NA "28"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "28"
-44.15 -14.23 3783 0.31 1 NA "28"
5.91 -44.2 4056 1.1 1 NA "28"
-3.48 -7.6 4033 0.71 1 NA "28"
1.66 -10.98 4588 0.78 1 NA "28"
-5.78 -10.75 3125 0.68 1 NA "28"
-3.56 -16.43 4675 0.03 1 NA "28"
-23.43 11.7 2987 0.39 1 NA "28"
30.63 -12.4 2324 0.72 1 NA "28"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "28"
5.67 -19.85 2862 0.84 1 NA "28"
49.88 -24.24 3883 0.594 5 0.224899977767896 "28"
-31.46 15.31 1372 0.23 1 NA "28"
-22.33 11.2 3204 0.51 1 NA "28"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "28"
44.07 -40.02 3645 0.94 1 NA "28"
41.75 -47.35 4100 0.386 5 0.272635287517959 "28"
-20.1 9.19 2209 0.45 1 NA "28"
-27.91 -45.88 2504 0.44 1 NA "28"
-29.51 -8.31 4546 0.14 1 NA "28"
6.13 -43.44 4503 -0.34 1 NA "28"
-1.34 -11.9733 3911 0.23 1 NA "28"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "28"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "28"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "28"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "28"
56.16 -31.99 2295 0.9 1 NA "29"
53.54 -20.29 2196 0.88 1 NA "29"
53.18 -19.15 2472 0.8 1 NA "29"
57.51 -15.85 1134 0.3 1 NA "29"
60.4 -23.64 1984 0.91 1 NA "29"
61 -24 1650 -1.17 1 NA "29"
61 -21 2658 0.93 1 NA "29"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "29"
-44.15 -14.23 3783 0.31 1 NA "29"
5.91 -44.2 4056 1.1 1 NA "29"
-3.48 -7.6 4033 0.71 1 NA "29"
1.66 -10.98 4588 0.78 1 NA "29"
-5.78 -10.75 3125 0.68 1 NA "29"
-3.56 -16.43 4675 0.03 1 NA "29"
-23.43 11.7 2987 0.39 1 NA "29"
30.63 -12.4 2324 0.72 1 NA "29"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "29"
5.67 -19.85 2862 0.84 1 NA "29"
49.88 -24.24 3883 0.594 5 0.224899977767896 "29"
-31.46 15.31 1372 0.23 1 NA "29"
-22.33 11.2 3204 0.51 1 NA "29"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "29"
44.07 -40.02 3645 0.94 1 NA "29"
41.75 -47.35 4100 0.386 5 0.272635287517959 "29"
-20.1 9.19 2209 0.45 1 NA "29"
-27.91 -45.88 2504 0.44 1 NA "29"
-29.51 -8.31 4546 0.14 1 NA "29"
6.13 -43.44 4503 -0.34 1 NA "29"
-1.34 -11.9733 3911 0.23 1 NA "29"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "29"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "29"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "29"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "29"
56.16 -31.99 2295 0.9 1 NA "30"
53.54 -20.29 2196 0.88 1 NA "30"
53.18 -19.15 2472 0.8 1 NA "30"
57.51 -15.85 1134 0.3 1 NA "30"
60.4 -23.64 1984 0.91 1 NA "30"
61 -24 1650 -1.17 1 NA "30"
61 -21 2658 0.93 1 NA "30"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "30"
-44.15 -14.23 3783 0.31 1 NA "30"
5.91 -44.2 4056 1.1 1 NA "30"
-3.48 -7.6 4033 0.71 1 NA "30"
1.66 -10.98 4588 0.78 1 NA "30"
-5.78 -10.75 3125 0.68 1 NA "30"
-3.56 -16.43 4675 0.03 1 NA "30"
-23.43 11.7 2987 0.39 1 NA "30"
30.63 -12.4 2324 0.72 1 NA "30"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "30"
5.67 -19.85 2862 0.84 1 NA "30"
49.88 -24.24 3883 0.594 5 0.224899977767896 "30"
-31.46 15.31 1372 0.23 1 NA "30"
-22.33 11.2 3204 0.51 1 NA "30"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "30"
44.07 -40.02 3645 0.94 1 NA "30"
41.75 -47.35 4100 0.386 5 0.272635287517959 "30"
-20.1 9.19 2209 0.45 1 NA "30"
-27.91 -45.88 2504 0.44 1 NA "30"
-29.51 -8.31 4546 0.14 1 NA "30"
6.13 -43.44 4503 -0.34 1 NA "30"
-1.34 -11.9733 3911 0.23 1 NA "30"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "30"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "30"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "30"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "30"
56.16 -31.99 2295 0.9 1 NA "31"
53.54 -20.29 2196 0.88 1 NA "31"
53.18 -19.15 2472 0.8 1 NA "31"
57.51 -15.85 1134 0.3 1 NA "31"
60.4 -23.64 1984 0.91 1 NA "31"
61 -24 1650 -1.17 1 NA "31"
61 -21 2658 0.93 1 NA "31"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "31"
-44.15 -14.23 3783 0.31 1 NA "31"
5.91 -44.2 4056 1.1 1 NA "31"
-3.48 -7.6 4033 0.71 1 NA "31"
1.66 -10.98 4588 0.78 1 NA "31"
-5.78 -10.75 3125 0.68 1 NA "31"
-3.56 -16.43 4675 0.03 1 NA "31"
-23.43 11.7 2987 0.39 1 NA "31"
30.63 -12.4 2324 0.72 1 NA "31"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "31"
5.67 -19.85 2862 0.84 1 NA "31"
49.88 -24.24 3883 0.594 5 0.224899977767896 "31"
-31.46 15.31 1372 0.23 1 NA "31"
-22.33 11.2 3204 0.51 1 NA "31"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "31"
44.07 -40.02 3645 0.94 1 NA "31"
41.75 -47.35 4100 0.386 5 0.272635287517959 "31"
-20.1 9.19 2209 0.45 1 NA "31"
-27.91 -45.88 2504 0.44 1 NA "31"
-29.51 -8.31 4546 0.14 1 NA "31"
6.13 -43.44 4503 -0.34 1 NA "31"
-1.34 -11.9733 3911 0.23 1 NA "31"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "31"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "31"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "31"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "31"
56.16 -31.99 2295 0.9 1 NA "32"
53.54 -20.29 2196 0.88 1 NA "32"
53.18 -19.15 2472 0.8 1 NA "32"
57.51 -15.85 1134 0.3 1 NA "32"
60.4 -23.64 1984 0.91 1 NA "32"
61 -24 1650 -1.17 1 NA "32"
61 -21 2658 0.93 1 NA "32"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "32"
-44.15 -14.23 3783 0.31 1 NA "32"
5.91 -44.2 4056 1.1 1 NA "32"
-3.48 -7.6 4033 0.71 1 NA "32"
1.66 -10.98 4588 0.78 1 NA "32"
-5.78 -10.75 3125 0.68 1 NA "32"
-3.56 -16.43 4675 0.03 1 NA "32"
-23.43 11.7 2987 0.39 1 NA "32"
30.63 -12.4 2324 0.72 1 NA "32"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "32"
5.67 -19.85 2862 0.84 1 NA "32"
49.88 -24.24 3883 0.594 5 0.224899977767896 "32"
-31.46 15.31 1372 0.23 1 NA "32"
-22.33 11.2 3204 0.51 1 NA "32"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "32"
44.07 -40.02 3645 0.94 1 NA "32"
41.75 -47.35 4100 0.386 5 0.272635287517959 "32"
-20.1 9.19 2209 0.45 1 NA "32"
-27.91 -45.88 2504 0.44 1 NA "32"
-29.51 -8.31 4546 0.14 1 NA "32"
6.13 -43.44 4503 -0.34 1 NA "32"
-1.34 -11.9733 3911 0.23 1 NA "32"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "32"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "32"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "32"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "32"
56.16 -31.99 2295 0.9 1 NA "33"
53.54 -20.29 2196 0.88 1 NA "33"
53.18 -19.15 2472 0.8 1 NA "33"
57.51 -15.85 1134 0.3 1 NA "33"
60.4 -23.64 1984 0.91 1 NA "33"
61 -24 1650 -1.17 1 NA "33"
